fixture_id,provider_fixture_id,provider,date,timestamp,timezone,status_short,status_long,status_elapsed,league_id,league_name,country,season,round,home_team_id,home_team_name,home_team_code,provider_home_team_id,away_team_id,away_team_name,away_team_code,provider_away_team_id,home_team_position,home_team_played,home_team_won,home_team_drawn,home_team_lost,home_team_goals_for,home_team_goals_against,home_team_goal_difference,home_team_points,home_team_form_matches_available,home_team_recent_results,home_team_recent_points,home_team_recent_wins,home_team_recent_draws,home_team_recent_losses,home_team_recent_goals_for,home_team_recent_goals_against,home_team_recent_goal_difference,home_team_home_form_matches_available,home_team_home_recent_results,home_team_home_recent_points,home_team_home_recent_wins,home_team_home_recent_draws,home_team_home_recent_losses,home_team_home_recent_goals_for,home_team_home_recent_goals_against,home_team_home_recent_goal_difference,home_team_away_form_matches_available,home_team_away_recent_results,home_team_away_recent_points,home_team_away_recent_wins,home_team_away_recent_draws,home_team_away_recent_losses,home_team_away_recent_goals_for,home_team_away_recent_goals_against,home_team_away_recent_goal_difference,away_team_position,away_team_played,away_team_won,away_team_drawn,away_team_lost,away_team_goals_for,away_team_goals_against,away_team_goal_difference,away_team_points,away_team_form_matches_available,away_team_recent_results,away_team_recent_points,away_team_recent_wins,away_team_recent_draws,away_team_recent_losses,away_team_recent_goals_for,away_team_recent_goals_against,away_team_recent_goal_difference,away_team_home_form_matches_available,away_team_home_recent_results,away_team_home_recent_points,away_team_home_recent_wins,away_team_home_recent_draws,away_team_home_recent_losses,away_team_home_recent_goals_for,away_team_home_recent_goals_against,away_team_home_recent_goal_difference,away_team_away_form_matches_available,away_team_away_recent_results,away_team_away_recent_points,away_team_away_recent_wins,away_team_away_recent_draws,away_team_away_recent_losses,away_team_away_recent_goals_for,away_team_away_recent_goals_against,away_team_away_recent_goal_difference,stage7_prob_home_win,stage7_prob_draw,stage7_prob_away_win,stage7_predicted_label,stage7_confidence,stage9_top_probability,stage9_second_probability,stage9_probability_margin,stage9_entropy,stage9_normalized_entropy,stage9_confidence_band,stage9_uncertainty_band,stage9_league_position_gap,stage9_points_gap,stage9_goal_difference_gap,stage9_recent_points_gap,stage9_recent_goal_difference_gap,stage9_venue_form_points_gap,stage9_context_support_score,stage9_context_alignment,stage9_explanation_headline,stage9_explanation_summary
-131699530728687,560669,football-data.org,2026-12-02 20:00:00+00:00,1796241600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 13,50,Manchester City,MCI,65,-156530674508954,Leeds,LEE,341,2,3,3,0,0,7,2,5,9,3,WWW,9,3,0,0,7,2,5,2,WW,6,2,0,0,3,1,2,1,W,3,1,0,0,4,1,3,11,3,1,2,0,3,2,1,5,3,WDD,5,1,2,0,3,2,1,1,D,1,0,1,0,1,1,0,2,WD,4,1,1,0,2,1,1,0.6272140692640693,0.20012582972582965,0.17266010101010107,Home Win,0.6272140692640693,0.6272140692640693,0.20012582972582965,0.42708823953823965,0.917804572709,0.835421724458,HIGH,VERY_HIGH,9,4,4,4,4,2,5,SUPPORTIVE,Model leans Manchester City; context supports the home side,"Stage 7 gives Manchester City the highest probability at 62.7%, 42.7 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Manchester City, 0 favor Leeds, and 0 are neutral or unavailable. Context alignment is supportive; confidence is high and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-139293810185814,560662,football-data.org,2026-12-02 20:00:00+00:00,1796241600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 13,47,Tottenham,TOT,73,36,Fulham,FUL,63,17,4,0,2,2,0,5,-5,2,4,LLDD,2,0,2,2,0,5,-5,2,LD,1,0,1,1,0,2,-2,2,LD,1,0,1,1,0,3,-3,18,4,0,1,3,4,7,-3,1,4,LLLD,1,0,1,3,4,7,-3,2,LL,0,0,0,2,4,6,-2,2,LD,1,0,1,1,0,1,-1,0.3931580808080809,0.19643665223665233,0.4104052669552668,Away Win,0.4104052669552668,0.4104052669552668,0.3931580808080809,0.0172471861471859,1.052225279868,0.957776724984,LOW,VERY_HIGH,1,1,-2,1,-2,0,2,CONTRADICTORY,Model leans Fulham; context favors Tottenham,"Stage 7 gives Fulham the highest probability at 41.0%, 1.7 percentage points above the next outcome. The fixed context score is +2: 3 signals favor Tottenham, 1 favor Fulham, and 1 are neutral or unavailable. Context alignment is contradictory; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-17118512069808,560666,football-data.org,2026-12-02 20:00:00+00:00,1796241600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 13,66,Aston Villa,AVL,58,45,Everton,EVE,62,19,4,0,1,3,1,7,-6,1,4,LLDL,1,0,1,3,1,7,-6,2,LL,0,0,0,2,1,3,-2,2,LD,1,0,1,1,0,4,-4,8,4,1,3,0,5,3,2,6,4,WDDD,6,1,3,0,5,3,2,2,WD,4,1,1,0,4,2,2,2,DD,2,0,2,0,1,1,0,0.46346269841269816,0.2023090187590187,0.3342282828282829,Home Win,0.46346269841269816,0.46346269841269816,0.3342282828282829,0.12923441558441526,1.045989086483,0.952100297140,LOW,VERY_HIGH,-11,-5,-8,-5,-8,-2,-5,CONTRADICTORY,Model leans Aston Villa; context favors Everton,"Stage 7 gives Aston Villa the highest probability at 46.3%, 12.9 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Aston Villa, 5 favor Everton, and 0 are neutral or unavailable. Context alignment is contradictory; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-239384752926460,560664,football-data.org,2026-12-02 20:00:00+00:00,1796241600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 13,-44103427291829,Hull City,HUL,322,65,Nottingham Forest,NOT,351,3,4,2,2,0,5,2,3,8,4,WWDD,8,2,2,0,5,2,3,2,WD,4,1,1,0,2,0,2,2,WD,4,1,1,0,3,2,1,12,4,1,2,1,4,4,0,5,4,LDDW,5,1,2,1,4,4,0,2,LD,1,0,1,1,0,1,-1,2,DW,4,1,1,0,4,3,1,0.43586803751803743,0.23550562770562775,0.3286263347763348,Home Win,0.43586803751803743,0.43586803751803743,0.3286263347763348,0.10724170274170263,1.068204177514,0.972321344420,LOW,VERY_HIGH,9,3,3,3,3,0,4,SUPPORTIVE,Model leans Hull City; context supports the home side,"Stage 7 gives Hull City the highest probability at 43.6%, 10.7 percentage points above the next outcome. The fixed context score is +4: 4 signals favor Hull City, 0 favor Nottingham Forest, and 1 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-51590293010203,560671,football-data.org,2026-12-02 20:00:00+00:00,1796241600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 13,35,Bournemouth,BOU,1044,51,Brighton,BHA,397,15,4,0,3,1,6,7,-1,3,4,LDDD,3,0,3,1,6,7,-1,2,DD,2,0,2,0,3,3,0,2,LD,1,0,1,1,3,4,-1,4,4,2,1,1,13,5,8,7,4,WLDW,7,2,1,1,13,5,8,2,WD,4,1,1,0,5,1,4,2,LW,3,1,0,1,8,4,4,0.3231612554112553,0.20831587301587298,0.4685228715728714,Away Win,0.4685228715728714,0.4685228715728714,0.3231612554112553,0.1453616161616161,1.047049402323,0.953065438211,LOW,VERY_HIGH,-11,-4,-9,-4,-9,-1,-5,SUPPORTIVE,Model leans Brighton; context supports the away side,"Stage 7 gives Brighton the highest probability at 46.9%, 14.5 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Bournemouth, 5 favor Brighton, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-87543673659720,560667,football-data.org,2026-12-02 20:00:00+00:00,1796241600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 13,55,Brentford,BRE,402,42,Arsenal,ARS,57,6,4,1,3,0,7,4,3,6,4,WDDD,6,1,3,0,7,4,3,2,WD,4,1,1,0,4,1,3,2,DD,2,0,2,0,3,3,0,1,4,4,0,0,8,1,7,12,4,WWWW,12,4,0,0,8,1,7,2,WW,6,2,0,0,5,1,4,2,WW,6,2,0,0,3,0,3,0.15052323232323236,0.23792736707736709,0.6115494005994004,Away Win,0.6115494005994004,0.6115494005994004,0.23792736707736709,0.37362203352203331,0.927385435502,0.844142601596,HIGH,VERY_HIGH,-5,-6,-4,-6,-4,-2,-5,SUPPORTIVE,Model leans Arsenal; context supports the away side,"Stage 7 gives Arsenal the highest probability at 61.2%, 37.4 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Brentford, 5 favor Arsenal, and 0 are neutral or unavailable. Context alignment is supportive; confidence is high and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-9843989641758,560668,football-data.org,2026-12-02 20:00:00+00:00,1796241600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 13,-39195573837902,Coventry City,COV,1076,57,Ipswich,IPS,349,20,4,0,0,4,0,10,-10,0,4,LLLL,0,0,0,4,0,10,-10,2,LL,0,0,0,2,0,6,-6,2,LL,0,0,0,2,0,4,-4,9,4,2,0,2,7,10,-3,6,4,WLLW,6,2,0,2,7,10,-3,2,WL,3,1,0,1,2,3,-1,2,LW,3,1,0,1,5,7,-2,0.33482119514472436,0.21974202039790303,0.4454367844573729,Away Win,0.4454367844573729,0.4454367844573729,0.33482119514472436,0.11061558931264854,1.059547518316,0.964441713646,LOW,VERY_HIGH,-11,-6,-7,-6,-7,-3,-5,SUPPORTIVE,Model leans Ipswich; context supports the away side,"Stage 7 gives Ipswich the highest probability at 44.5%, 11.1 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Coventry City, 5 favor Ipswich, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-103532277590028,560674,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,-156530674508954,Leeds,LEE,341,57,Ipswich,IPS,349,11,3,1,2,0,3,2,1,5,3,WDD,5,1,2,0,3,2,1,1,D,1,0,1,0,1,1,0,2,WD,4,1,1,0,2,1,1,9,4,2,0,2,7,10,-3,6,4,WLLW,6,2,0,2,7,10,-3,2,WL,3,1,0,1,2,3,-1,2,LW,3,1,0,1,5,7,-2,0.5879696248196244,0.2222549062049061,0.18977546897546907,Home Win,0.5879696248196244,0.5879696248196244,0.2222549062049061,0.3657147186147183,0.961905239271,0.875563881082,MODERATE,VERY_HIGH,-2,-1,4,-1,4,-2,-3,CONTRADICTORY,Model leans Leeds; context favors Ipswich,"Stage 7 gives Leeds the highest probability at 58.8%, 36.6 percentage points above the next outcome. The fixed context score is -3: 1 signals favor Leeds, 4 favor Ipswich, and 0 are neutral or unavailable. Context alignment is contradictory; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-122208694735538,560675,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,34,Newcastle,NEW,67,-218557486738561,Sunderland,SUN,71,10,3,1,2,0,6,4,2,5,3,DWD,5,1,2,0,6,4,2,2,DD,2,0,2,0,4,4,0,1,W,3,1,0,0,2,0,2,14,4,1,1,2,3,5,-2,4,4,LWDL,4,1,1,2,3,5,-2,2,WL,3,1,0,1,1,2,-1,2,LD,1,0,1,1,2,3,-1,0.5360744588744589,0.2342827561327561,0.22964278499278507,Home Win,0.5360744588744589,0.5360744588744589,0.2342827561327561,0.3017917027417028,1.012087661605,0.921241890378,MODERATE,VERY_HIGH,4,1,4,1,4,1,5,SUPPORTIVE,Model leans Newcastle; context supports the home side,"Stage 7 gives Newcastle the highest probability at 53.6%, 30.2 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Newcastle, 0 favor Sunderland, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-140517786454735,560681,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,45,Everton,EVE,62,36,Fulham,FUL,63,8,4,1,3,0,5,3,2,6,4,WDDD,6,1,3,0,5,3,2,2,WD,4,1,1,0,4,2,2,2,DD,2,0,2,0,1,1,0,18,4,0,1,3,4,7,-3,1,4,LLLD,1,0,1,3,4,7,-3,2,LL,0,0,0,2,4,6,-2,2,LD,1,0,1,1,0,1,-1,0.34333479853479865,0.18330685980685987,0.4733583416583416,Away Win,0.4733583416583416,0.4733583416583416,0.34333479853479865,0.13002354312354295,1.032064988727,0.939426037168,LOW,VERY_HIGH,10,5,5,5,5,3,5,CONTRADICTORY,Model leans Fulham; context favors Everton,"Stage 7 gives Fulham the highest probability at 47.3%, 13.0 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Everton, 0 favor Fulham, and 0 are neutral or unavailable. Context alignment is contradictory; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-143004140523703,560673,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,33,Manchester United,MUN,66,-39195573837902,Coventry City,COV,1076,13,3,1,1,1,7,6,1,4,3,LWD,4,1,1,1,7,6,1,1,W,3,1,0,0,5,2,3,2,LD,1,0,1,1,2,4,-2,20,4,0,0,4,0,10,-10,0,4,LLLL,0,0,0,4,0,10,-10,2,LL,0,0,0,2,0,6,-6,2,LL,0,0,0,2,0,4,-4,0.5382010101010101,0.2707279276279276,0.19107106227106227,Home Win,0.5382010101010101,0.5382010101010101,0.2707279276279276,0.2674730824730825,1.003415781209,0.913348404673,MODERATE,VERY_HIGH,7,4,11,4,11,3,5,SUPPORTIVE,Model leans Manchester United; context supports the home side,"Stage 7 gives Manchester United the highest probability at 53.8%, 26.7 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Manchester United, 0 favor Coventry City, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-168875293805726,560680,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,65,Nottingham Forest,NOT,351,51,Brighton,BHA,397,12,4,1,2,1,4,4,0,5,4,LDDW,5,1,2,1,4,4,0,2,LD,1,0,1,1,0,1,-1,2,DW,4,1,1,0,4,3,1,4,4,2,1,1,13,5,8,7,4,WLDW,7,2,1,1,13,5,8,2,WD,4,1,1,0,5,1,4,2,LW,3,1,0,1,8,4,4,0.3414215007215006,0.19237792207792218,0.4662005772005769,Away Win,0.4662005772005769,0.4662005772005769,0.3414215007215006,0.1247790764790763,1.039775612242,0.946444549153,LOW,VERY_HIGH,-8,-2,-8,-2,-8,-2,-5,SUPPORTIVE,Model leans Brighton; context supports the away side,"Stage 7 gives Brighton the highest probability at 46.6%, 12.5 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Nottingham Forest, 5 favor Brighton, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-182169492424409,560676,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,49,Chelsea,CHE,61,40,Liverpool,LIV,64,5,4,2,1,1,10,9,1,7,4,WWLD,7,2,1,1,10,9,1,2,WD,4,1,1,0,6,5,1,2,WL,3,1,0,1,4,4,0,7,4,1,3,0,6,4,2,6,4,DDWD,6,1,3,0,6,4,2,2,DD,2,0,2,0,2,2,0,2,DW,4,1,1,0,4,2,2,0.2733417027417028,0.31464155844155844,0.4120167388167388,Away Win,0.4120167388167388,0.4120167388167388,0.31464155844155844,0.09737518037518036,1.083691464025,0.986418480116,LOW,VERY_HIGH,2,1,-1,1,-1,0,2,CONTRADICTORY,Model leans Liverpool; context favors Chelsea,"Stage 7 gives Liverpool the highest probability at 41.2%, 9.7 percentage points above the next outcome. The fixed context score is +2: 3 signals favor Chelsea, 1 favor Liverpool, and 1 are neutral or unavailable. Context alignment is contradictory; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-41242534055630,560672,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,47,Tottenham,TOT,73,42,Arsenal,ARS,57,17,4,0,2,2,0,5,-5,2,4,LLDD,2,0,2,2,0,5,-5,2,LD,1,0,1,1,0,2,-2,2,LD,1,0,1,1,0,3,-3,1,4,4,0,0,8,1,7,12,4,WWWW,12,4,0,0,8,1,7,2,WW,6,2,0,0,5,1,4,2,WW,6,2,0,0,3,0,3,0.1255613275613277,0.2002735209235209,0.6741651515151516,Away Win,0.6741651515151516,0.6741651515151516,0.2002735209235209,0.4738916305916307,0.848398892046,0.772245951367,HIGH,HIGH,-16,-10,-12,-10,-12,-5,-5,SUPPORTIVE,Model leans Arsenal; context supports the away side,"Stage 7 gives Arsenal the highest probability at 67.4%, 47.4 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Tottenham, 5 favor Arsenal, and 0 are neutral or unavailable. Context alignment is supportive; confidence is high and uncertainty is high. This interprets the existing prediction and does not alter or replace it."
-52036841897414,560677,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,55,Brentford,BRE,402,50,Manchester City,MCI,65,6,4,1,3,0,7,4,3,6,4,WDDD,6,1,3,0,7,4,3,2,WD,4,1,1,0,4,1,3,2,DD,2,0,2,0,3,3,0,2,3,3,0,0,7,2,5,9,3,WWW,9,3,0,0,7,2,5,2,WW,6,2,0,0,3,1,2,1,W,3,1,0,0,4,1,3,0.21075714285714284,0.26084396159396156,0.5283988955488954,Away Win,0.5283988955488954,0.5283988955488954,0.26084396159396156,0.26755493395493384,1.015757512867,0.924582332953,MODERATE,VERY_HIGH,-4,-3,-2,-3,-2,1,-3,SUPPORTIVE,Model leans Manchester City; context supports the away side,"Stage 7 gives Manchester City the highest probability at 52.8%, 26.8 percentage points above the next outcome. The fixed context score is -3: 1 signals favor Brentford, 4 favor Manchester City, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-72424748791329,560679,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,66,Aston Villa,AVL,58,52,Crystal Palace,CRY,354,19,4,0,1,3,1,7,-6,1,4,LLDL,1,0,1,3,1,7,-6,2,LL,0,0,0,2,1,3,-2,2,LD,1,0,1,1,0,4,-4,16,4,1,0,3,6,11,-5,3,4,LLWL,3,1,0,3,6,11,-5,2,LL,0,0,0,2,3,7,-4,2,LW,3,1,0,1,3,4,-1,0.5033992063492063,0.19942965367965362,0.2971711399711401,Home Win,0.5033992063492063,0.5033992063492063,0.2971711399711401,0.2062280663780662,1.027659634773,0.935416111192,MODERATE,VERY_HIGH,-3,-2,-1,-2,-1,-3,-5,CONTRADICTORY,Model leans Aston Villa; context favors Crystal Palace,"Stage 7 gives Aston Villa the highest probability at 50.3%, 20.6 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Aston Villa, 5 favor Crystal Palace, and 0 are neutral or unavailable. Context alignment is contradictory; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-72911541447850,560678,football-data.org,2026-12-05 15:00:00+00:00,1796482800,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 14,35,Bournemouth,BOU,1044,-44103427291829,Hull City,HUL,322,15,4,0,3,1,6,7,-1,3,4,LDDD,3,0,3,1,6,7,-1,2,DD,2,0,2,0,3,3,0,2,LD,1,0,1,1,3,4,-1,3,4,2,2,0,5,2,3,8,4,WWDD,8,2,2,0,5,2,3,2,WD,4,1,1,0,2,0,2,2,WD,4,1,1,0,3,2,1,0.3170076436635259,0.2566658867276514,0.4263264696088224,Away Win,0.4263264696088224,0.4263264696088224,0.3170076436635259,0.1093188259452965,1.076712769318,0.980066198443,LOW,VERY_HIGH,-12,-5,-4,-5,-4,-2,-5,SUPPORTIVE,Model leans Hull City; context supports the away side,"Stage 7 gives Hull City the highest probability at 42.6%, 10.9 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Bournemouth, 5 favor Hull City, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-109006170508804,560689,football-data.org,2026-12-12 15:00:00+00:00,1797087600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 15,50,Manchester City,MCI,65,49,Chelsea,CHE,61,2,3,3,0,0,7,2,5,9,3,WWW,9,3,0,0,7,2,5,2,WW,6,2,0,0,3,1,2,1,W,3,1,0,0,4,1,3,5,4,2,1,1,10,9,1,7,4,WWLD,7,2,1,1,10,9,1,2,WD,4,1,1,0,6,5,1,2,WL,3,1,0,1,4,4,0,0.5903816017316018,0.1771068542568542,0.23251154401154417,Home Win,0.5903816017316018,0.5903816017316018,0.23251154401154417,0.35787005772005763,0.956886684820,0.870995795960,MODERATE,VERY_HIGH,3,2,4,2,4,3,5,SUPPORTIVE,Model leans Manchester City; context supports the home side,"Stage 7 gives Manchester City the highest probability at 59.0%, 35.8 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Manchester City, 0 favor Chelsea, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-11155441600708,560683,football-data.org,2026-12-12 15:00:00+00:00,1797087600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 15,52,Crystal Palace,CRY,354,33,Manchester United,MUN,66,16,4,1,0,3,6,11,-5,3,4,LLWL,3,1,0,3,6,11,-5,2,LL,0,0,0,2,3,7,-4,2,LW,3,1,0,1,3,4,-1,13,3,1,1,1,7,6,1,4,3,LWD,4,1,1,1,7,6,1,1,W,3,1,0,0,5,2,3,2,LD,1,0,1,1,2,4,-2,0.2144139527139526,0.23596269841269846,0.5496233488733488,Away Win,0.5496233488733488,0.5496233488733488,0.23596269841269846,0.31366065046065034,0.999875707795,0.910126090986,MODERATE,VERY_HIGH,-3,-1,-6,-1,-6,-1,-5,SUPPORTIVE,Model leans Manchester United; context supports the away side,"Stage 7 gives Manchester United the highest probability at 55.0%, 31.4 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Crystal Palace, 5 favor Manchester United, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-132070952517789,560684,football-data.org,2026-12-12 15:00:00+00:00,1797087600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 15,-44103427291829,Hull City,HUL,322,47,Tottenham,TOT,73,3,4,2,2,0,5,2,3,8,4,WWDD,8,2,2,0,5,2,3,2,WD,4,1,1,0,2,0,2,2,WD,4,1,1,0,3,2,1,17,4,0,2,2,0,5,-5,2,4,LLDD,2,0,2,2,0,5,-5,2,LD,1,0,1,1,0,2,-2,2,LD,1,0,1,1,0,3,-3,0.39146176046176034,0.2617752525252526,0.3467629870129869,Home Win,0.39146176046176034,0.39146176046176034,0.3467629870129869,0.04469877344877344,1.085249938604,0.987837064812,VERY_LOW,VERY_HIGH,14,6,8,6,8,3,5,SUPPORTIVE,Model leans Hull City; context supports the home side,"Stage 7 gives Hull City the highest probability at 39.1%, 4.5 percentage points above the next outcome. The fixed context score is +5: 5 signals favor Hull City, 0 favor Tottenham, and 0 are neutral or unavailable. Context alignment is supportive; confidence is very_low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-157278056675206,560682,football-data.org,2026-12-12 15:00:00+00:00,1797087600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 15,-218557486738561,Sunderland,SUN,71,65,Nottingham Forest,NOT,351,14,4,1,1,2,3,5,-2,4,4,LWDL,4,1,1,2,3,5,-2,2,WL,3,1,0,1,1,2,-1,2,LD,1,0,1,1,2,3,-1,12,4,1,2,1,4,4,0,5,4,LDDW,5,1,2,1,4,4,0,2,LD,1,0,1,1,0,1,-1,2,DW,4,1,1,0,4,3,1,0.3845873737373737,0.16069126984126988,0.4547213564213563,Away Win,0.4547213564213563,0.4547213564213563,0.3845873737373737,0.0701339826839826,1.019645193063,0.928121051968,LOW,VERY_HIGH,-2,-1,-2,-1,-2,-1,-5,SUPPORTIVE,Model leans Nottingham Forest; context supports the away side,"Stage 7 gives Nottingham Forest the highest probability at 45.5%, 7.0 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Sunderland, 5 favor Nottingham Forest, and 0 are neutral or unavailable. Context alignment is supportive; confidence is low and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-183967307093185,560690,football-data.org,2026-12-12 15:00:00+00:00,1797087600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 15,40,Liverpool,LIV,64,-156530674508954,Leeds,LEE,341,7,4,1,3,0,6,4,2,6,4,DDWD,6,1,3,0,6,4,2,2,DD,2,0,2,0,2,2,0,2,DW,4,1,1,0,4,2,2,11,3,1,2,0,3,2,1,5,3,WDD,5,1,2,0,3,2,1,1,D,1,0,1,0,1,1,0,2,WD,4,1,1,0,2,1,1,0.5042466089466086,0.2393132034632034,0.2564401875901877,Home Win,0.5042466089466086,0.5042466089466086,0.2564401875901877,0.2478064213564209,1.036445272863,0.943413143612,MODERATE,VERY_HIGH,4,1,1,1,1,-2,3,SUPPORTIVE,Model leans Liverpool; context supports the home side,"Stage 7 gives Liverpool the highest probability at 50.4%, 24.8 percentage points above the next outcome. The fixed context score is +3: 4 signals favor Liverpool, 1 favor Leeds, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
-213326411856770,560691,football-data.org,2026-12-12 15:00:00+00:00,1797087600,UTC,NS,TIMED,,39,Premier League,England,2026,Regular Season - 15,36,Fulham,FUL,63,55,Brentford,BRE,402,18,4,0,1,3,4,7,-3,1,4,LLLD,1,0,1,3,4,7,-3,2,LL,0,0,0,2,4,6,-2,2,LD,1,0,1,1,0,1,-1,6,4,1,3,0,7,4,3,6,4,WDDD,6,1,3,0,7,4,3,2,WD,4,1,1,0,4,1,3,2,DD,2,0,2,0,3,3,0,0.2748137085137085,0.17342063492063498,0.5517656565656563,Away Win,0.5517656565656563,0.5517656565656563,0.2748137085137085,0.2769519480519478,0.986902876679,0.898317711224,MODERATE,VERY_HIGH,-12,-5,-6,-5,-6,-2,-5,SUPPORTIVE,Model leans Brentford; context supports the away side,"Stage 7 gives Brentford the highest probability at 55.2%, 27.7 percentage points above the next outcome. The fixed context score is -5: 0 signals favor Fulham, 5 favor Brentford, and 0 are neutral or unavailable. Context alignment is supportive; confidence is moderate and uncertainty is very_high. This interprets the existing prediction and does not alter or replace it."
